VehType,RoadType,DayOfWeek,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
LGV,Motorway,0,8.818960196922728,8.298923231993623,11.375808607824158,15.341090465408577,32.97901085925403,67.9514967507363,177.83097379888164,237.44021090388023,231.9364863583805,223.43171516110246,199.26083039533512,197.05067329438646,189.9218332334833,196.37895888135301,208.23146804036222,224.51512550470477,214.37440468858725,144.39693059531464,94.01834961780764,57.724103107130574,38.03853716387678,26.868576521337058,18.7429989443198,13.29344491600023
LGV,Motorway,1,9.469006403084109,8.873130714102842,10.173223126425604,14.311850638986392,24.89676969598087,52.20954445819487,162.12152381664828,237.19102652485168,223.3667105404863,216.66040051358812,194.79717977969366,196.33562246760894,189.93266733691934,198.40493622388934,213.7026902755538,232.18567073740908,217.3646172369296,148.6655673491077,100.71382554126987,62.241924239952176,40.7362289194465,29.11123593259382,20.877317321216335,14.474362190526739
LGV,Motorway,2,10.41157340201811,9.47984050652013,9.3714994721599,13.900154708417517,24.257557593255513,50.866115632128015,161.1897909211503,240.159570866322,225.68520867579528,215.37114220470136,197.70071950054782,197.10484381156655,191.17858923206197,202.84691863265874,217.75464496062642,237.03934907674738,220.93987137081717,149.92232334768636,102.78313929755028,64.40874492715677,42.40468084859405,30.194646276196117,21.451524803325555,14.853555810787542
LGV,Motorway,3,10.454909815762202,9.198153817183533,10.281564160785834,14.279348328678324,24.625917110080294,52.31788549255511,163.2591046774307,241.34048814084852,226.68194619190936,216.25953868645524,197.19151663905475,199.57501939497982,196.2272814332487,206.34633404249422,221.57908347354254,238.35027559250616,219.44476509664602,151.5366047596538,106.39089574174592,67.39895747549912,46.088276016841874,32.437305687452884,23.74835473176243,17.128717532352375
LGV,Motorway,4,12.350877917066228,10.476578022634248,11.429979125004271,14.279348328678324,23.965036800482892,49.69603246103753,154.85184041107684,239.56369517734072,219.85646102721486,209.4557217286328,202.7277434948625,213.85436772365813,216.3245433070714,226.4544300197529,239.1194969364638,228.87043508598603,186.59576347862426,136.28218712173341,98.43866381970504,66.09886506317636,44.0297963639975,31.31055893010649,23.81335935237857,19.068022047400493
LGV,Motorway,5,14.712712466119243,12.080025331165652,10.639089574174593,11.38664271126018,16.511173636499063,26.229364418611702,56.803204315068626,90.86562551792495,99.02370540525028,106.91093270667503,112.33881852812256,115.81656573108594,113.8230906988577,103.73654039992029,96.41268647716873,89.81471748463072,83.63927852609761,73.69357157182849,59.57673479469051,44.517331018618535,32.491476204632995,25.525147695270206,23.000801594676844,19.848077494794147
LGV,Motorway,6,16.478671326190995,12.415882537682366,9.588181540880361,10.639089574174593,13.97599343246968,15.514436120384945,27.486120417190367,40.010343989232965,47.99507822158192,60.97433413793748,73.46605539967202,81.60246708012528,86.01194717858665,83.50926928486534,80.78990932242355,80.74657290867947,79.13229149671204,69.43576892147145,57.897448762106954,44.90735874231536,33.325702169206764,24.322562213871652,18.017114014106262,12.990090019791586
Rigid,Motorway,0,10.596330275229358,10.957568807339449,13.576548165137615,17.640481651376145,38.05045871559633,71.31450688073394,153.8424598623853,199.5842889908257,240.16341743119267,257.99956995412845,248.38159403669727,251.8284116972477,228.7693520642202,237.03268348623854,243.68549311926606,219.33199541284404,160.70599197247705,97.20326834862385,65.57984518348624,42.611095183486235,29.651662844036696,22.351634174311926,18.588732798165136,16.240682339449542
Rigid,Motorway,1,13.636754587155963,14.163560779816514,17.08357224770642,21.553899082568805,39.52551605504587,75.15266628440367,161.06723050458714,206.79400802752292,242.16528096330276,263.61381880733944,252.59604357798167,252.03913417431193,226.49655963302752,242.51146788990826,250.71459288990826,225.78913417431195,163.2346616972477,103.10349770642202,69.5083142201835,45.68162270642202,32.24053899082569,23.736381880733944,19.612241972477065,17.459862385321102
Rigid,Motorway,2,14.630160550458715,14.991399082568806,17.384604357798164,23.691227064220183,42.204701834862384,75.45369839449542,163.4604357798165,214.229501146789,246.74096903669724,265.4952694954128,258.5715309633028,254.6430619266055,228.82955848623854,247.297878440367,249.55561926605503,226.9782110091743,162.48208142201835,104.09690366972477,71.32955848623853,47.14162844036697,32.79744839449542,25.271645642201833,20.455131880733944,18.603784403669724
Rigid,Motorway,3,15.156966743119266,15.518205275229358,18.031823394495415,23.721330275229356,42.430475917431195,77.7114392201835,169.11983944954127,218.02250573394497,248.95355504587155,266.2327981651376,256.43420298165137,259.7907110091743,236.8671158256881,248.71272935779817,255.3504873853211,228.07697821100916,162.25630733944953,105.06020642201834,72.62399655963303,48.13503440366972,33.7456995412844,26.46072247706422,21.042144495412842,18.919868119266056
Rigid,Motorway,4,15.24727637614679,16.105217889908257,18.93491972477064,23.149369266055047,40.83500573394495,75.31823394495413,163.85177752293578,220.83715596330276,250.97047018348624,260.21215596330273,257.87915711009174,260.1519495412844,234.865252293578,239.2904243119266,232.99885321100916,194.7376720183486,146.0306766055046,99.83729931192661,67.58170871559633,46.509461009174316,32.481364678899084,24.729787844036696,18.919868119266056,17.18893348623853
Rigid,Motorway,5,15.18706995412844,14.178612385321102,14.780676605504587,17.670584862385322,23.570814220183486,35.70240825688074,60.61281536697247,84.74053899082568,95.20140481651376,95.72821100917432,97.29357798165138,96.69151376146789,82.43764334862385,70.42646215596329,62.65983371559633,55.04372133027523,47.63833142201835,40.112528669724774,33.89621559633028,25.060923165137616,18.694094036697248,14.22376720183486,12.312213302752294,11.559633027522935
Rigid,Motorway,6,10.024369266055047,8.278383027522935,7.029099770642201,7.480647935779816,9.46745986238532,12.643348623853212,22.42689220183486,29.757024082568805,36.59045298165138,46.6449254587156,54.45670871559633,64.30045871559633,66.18190940366972,56.699397935779814,51.70226490825688,48.43606651376147,47.803899082568805,40.8952121559633,34.42302178899082,26.852064220183486,20.951834862385322,16.782540137614678,14.314076834862385,11.890768348623853
Articulated,Motorway,0,25.909589088118395,27.433682563890066,25.950780803679795,34.31269906264328,65.08291058700647,119.8816228555176,179.63707156325012,178.42878124011582,189.70158073208466,212.78267201832054,208.00443301319854,206.46660896557302,200.9743802240535,205.9723083788363,201.34510566410611,185.788367753752,159.48059208187345,135.49328305328686,113.38706236867075,87.82073757689733,68.10363639484221,55.91088858866885,47.41166461116737,42.317622453408006
Articulated,Motorway,1,41.452596426618676,41.37021299549588,41.27409899251929,45.69534312944252,69.80622730471326,120.41711515781577,178.31893666528543,177.35779663551952,189.08370499866373,217.17645501153612,212.32956314714517,209.3637596267246,203.7479557385209,207.75728271983013,204.18733403784245,188.67178784304977,157.24250886970424,134.79302388874314,116.91581933509707,88.64457188812527,69.73757444544427,57.50363492370951,50.25389298490373,45.8051877042729
Articulated,Motorway,2,43.92409936030246,43.457259917273305,43.127726192782134,48.098193203857306,72.55234167547303,122.69639008554638,178.41505066826204,179.81556899734952,189.3445858638859,214.95210237122075,213.9497706258934,210.5720499498589,205.13474349575458,206.61764525596485,202.91039085543915,186.22774605307356,157.9702291779556,135.76789449036286,115.92721816162354,90.45700737282671,70.93213419672477,59.590681845486934,50.5422349938335,45.47565397978173
Articulated,Motorway,3,43.38860705800431,44.62435852484621,43.017881617951744,48.33161292537189,72.71710853771862,120.89768517269871,179.59587984768874,179.32126841061276,192.24173652503745,215.70728382317967,212.64536629978252,213.52412289842567,205.9860389506901,208.11427758802893,205.8624638040059,188.87774642085674,156.6246331362833,133.90053671824623,116.21556017055332,89.93524564238236,70.14949160105823,58.8904226809432,50.15777898192714,46.39560229398626
Articulated,Motorway,4,44.541975093723416,44.50078337816202,43.896638216594866,48.2766906379567,72.40130538508124,122.54535379515458,176.84976547692898,180.83163131453063,189.89380873803785,208.84199789628025,206.19199752849707,200.9743802240535,192.8596122584584,188.13629554075163,175.58655286637946,151.15986553847137,123.5476855404819,100.59016940093024,82.80907885026076,70.21814446032724,58.86296153723559,48.208037778687704,42.125394447454816,37.827725457215784
Articulated,Motorway,5,37.470730589017016,35.287569664263,34.27150734708189,36.52332113110489,41.54871042959527,53.39819393942366,61.34819504277319,63.62746997050379,68.70778155640936,66.73057920946232,61.37565618648079,57.32513748961012,49.15544723659982,46.46425515325525,41.342751851788286,36.743010280765674,34.0930099129825,32.04715470676648,30.152335790942235,26.362697959293758,22.83394099286746,19.524873176101938,17.437826254324516,16.517877940119995
Articulated,Motorway,6,17.025909098710553,16.72383651792698,15.048706751763522,15.282126473278101,18.23419942184485,23.493008441849803,26.445081390416554,31.140936964415754,36.97643000228026,39.85985009157801,41.60363271701046,42.44119760009219,43.73187135434928,44.83031710265319,43.017881617951744,43.75933249805688,45.24223425826715,41.61736328886426,37.91010888833858,34.94430536791803,30.880056099193574,26.898190261591914,25.580055363627224,23.259588720335223
LGV,A road,0,8.818960196922728,8.298923231993623,11.375808607824158,15.341090465408577,32.97901085925403,67.9514967507363,177.83097379888164,237.44021090388023,231.9364863583805,223.43171516110246,199.26083039533512,197.05067329438646,189.9218332334833,196.37895888135301,208.23146804036222,224.51512550470477,214.37440468858725,144.39693059531464,94.01834961780764,57.724103107130574,38.03853716387678,26.868576521337058,18.7429989443198,13.29344491600023
LGV,A road,1,9.469006403084109,8.873130714102842,10.173223126425604,14.311850638986392,24.89676969598087,52.20954445819487,162.12152381664828,237.19102652485168,223.3667105404863,216.66040051358812,194.79717977969366,196.33562246760894,189.93266733691934,198.40493622388934,213.7026902755538,232.18567073740908,217.3646172369296,148.6655673491077,100.71382554126987,62.241924239952176,40.7362289194465,29.11123593259382,20.877317321216335,14.474362190526739
LGV,A road,2,10.41157340201811,9.47984050652013,9.3714994721599,13.900154708417517,24.257557593255513,50.866115632128015,161.1897909211503,240.159570866322,225.68520867579528,215.37114220470136,197.70071950054782,197.10484381156655,191.17858923206197,202.84691863265874,217.75464496062642,237.03934907674738,220.93987137081717,149.92232334768636,102.78313929755028,64.40874492715677,42.40468084859405,30.194646276196117,21.451524803325555,14.853555810787542
LGV,A road,3,10.454909815762202,9.198153817183533,10.281564160785834,14.279348328678324,24.625917110080294,52.31788549255511,163.2591046774307,241.34048814084852,226.68194619190936,216.25953868645524,197.19151663905475,199.57501939497982,196.2272814332487,206.34633404249422,221.57908347354254,238.35027559250616,219.44476509664602,151.5366047596538,106.39089574174592,67.39895747549912,46.088276016841874,32.437305687452884,23.74835473176243,17.128717532352375
LGV,A road,4,12.350877917066228,10.476578022634248,11.429979125004271,14.279348328678324,23.965036800482892,49.69603246103753,154.85184041107684,239.56369517734072,219.85646102721486,209.4557217286328,202.7277434948625,213.85436772365813,216.3245433070714,226.4544300197529,239.1194969364638,228.87043508598603,186.59576347862426,136.28218712173341,98.43866381970504,66.09886506317636,44.0297963639975,31.31055893010649,23.81335935237857,19.068022047400493
LGV,A road,5,14.712712466119243,12.080025331165652,10.639089574174593,11.38664271126018,16.511173636499063,26.229364418611702,56.803204315068626,90.86562551792495,99.02370540525028,106.91093270667503,112.33881852812256,115.81656573108594,113.8230906988577,103.73654039992029,96.41268647716873,89.81471748463072,83.63927852609761,73.69357157182849,59.57673479469051,44.517331018618535,32.491476204632995,25.525147695270206,23.000801594676844,19.848077494794147
LGV,A road,6,16.478671326190995,12.415882537682366,9.588181540880361,10.639089574174593,13.97599343246968,15.514436120384945,27.486120417190367,40.010343989232965,47.99507822158192,60.97433413793748,73.46605539967202,81.60246708012528,86.01194717858665,83.50926928486534,80.78990932242355,80.74657290867947,79.13229149671204,69.43576892147145,57.897448762106954,44.90735874231536,33.325702169206764,24.322562213871652,18.017114014106262,12.990090019791586
Rigid,A road,0,10.596330275229358,10.957568807339449,13.576548165137615,17.640481651376145,38.05045871559633,71.31450688073394,153.8424598623853,199.5842889908257,240.16341743119267,257.99956995412845,248.38159403669727,251.8284116972477,228.7693520642202,237.03268348623854,243.68549311926606,219.33199541284404,160.70599197247705,97.20326834862385,65.57984518348624,42.611095183486235,29.651662844036696,22.351634174311926,18.588732798165136,16.240682339449542
Rigid,A road,1,13.636754587155963,14.163560779816514,17.08357224770642,21.553899082568805,39.52551605504587,75.15266628440367,161.06723050458714,206.79400802752292,242.16528096330276,263.61381880733944,252.59604357798167,252.03913417431193,226.49655963302752,242.51146788990826,250.71459288990826,225.78913417431195,163.2346616972477,103.10349770642202,69.5083142201835,45.68162270642202,32.24053899082569,23.736381880733944,19.612241972477065,17.459862385321102
Rigid,A road,2,14.630160550458715,14.991399082568806,17.384604357798164,23.691227064220183,42.204701834862384,75.45369839449542,163.4604357798165,214.229501146789,246.74096903669724,265.4952694954128,258.5715309633028,254.6430619266055,228.82955848623854,247.297878440367,249.55561926605503,226.9782110091743,162.48208142201835,104.09690366972477,71.32955848623853,47.14162844036697,32.79744839449542,25.271645642201833,20.455131880733944,18.603784403669724
Rigid,A road,3,15.156966743119266,15.518205275229358,18.031823394495415,23.721330275229356,42.430475917431195,77.7114392201835,169.11983944954127,218.02250573394497,248.95355504587155,266.2327981651376,256.43420298165137,259.7907110091743,236.8671158256881,248.71272935779817,255.3504873853211,228.07697821100916,162.25630733944953,105.06020642201834,72.62399655963303,48.13503440366972,33.7456995412844,26.46072247706422,21.042144495412842,18.919868119266056
Rigid,A road,4,15.24727637614679,16.105217889908257,18.93491972477064,23.149369266055047,40.83500573394495,75.31823394495413,163.85177752293578,220.83715596330276,250.97047018348624,260.21215596330273,257.87915711009174,260.1519495412844,234.865252293578,239.2904243119266,232.99885321100916,194.7376720183486,146.0306766055046,99.83729931192661,67.58170871559633,46.509461009174316,32.481364678899084,24.729787844036696,18.919868119266056,17.18893348623853
Rigid,A road,5,15.18706995412844,14.178612385321102,14.780676605504587,17.670584862385322,23.570814220183486,35.70240825688074,60.61281536697247,84.74053899082568,95.20140481651376,95.72821100917432,97.29357798165138,96.69151376146789,82.43764334862385,70.42646215596329,62.65983371559633,55.04372133027523,47.63833142201835,40.112528669724774,33.89621559633028,25.060923165137616,18.694094036697248,14.22376720183486,12.312213302752294,11.559633027522935
Rigid,A road,6,10.024369266055047,8.278383027522935,7.029099770642201,7.480647935779816,9.46745986238532,12.643348623853212,22.42689220183486,29.757024082568805,36.59045298165138,46.6449254587156,54.45670871559633,64.30045871559633,66.18190940366972,56.699397935779814,51.70226490825688,48.43606651376147,47.803899082568805,40.8952121559633,34.42302178899082,26.852064220183486,20.951834862385322,16.782540137614678,14.314076834862385,11.890768348623853
Articulated,A road,0,25.909589088118395,27.433682563890066,25.950780803679795,34.31269906264328,65.08291058700647,119.8816228555176,179.63707156325012,178.42878124011582,189.70158073208466,212.78267201832054,208.00443301319854,206.46660896557302,200.9743802240535,205.9723083788363,201.34510566410611,185.788367753752,159.48059208187345,135.49328305328686,113.38706236867075,87.82073757689733,68.10363639484221,55.91088858866885,47.41166461116737,42.317622453408006
Articulated,A road,1,41.452596426618676,41.37021299549588,41.27409899251929,45.69534312944252,69.80622730471326,120.41711515781577,178.31893666528543,177.35779663551952,189.08370499866373,217.17645501153612,212.32956314714517,209.3637596267246,203.7479557385209,207.75728271983013,204.18733403784245,188.67178784304977,157.24250886970424,134.79302388874314,116.91581933509707,88.64457188812527,69.73757444544427,57.50363492370951,50.25389298490373,45.8051877042729
Articulated,A road,2,43.92409936030246,43.457259917273305,43.127726192782134,48.098193203857306,72.55234167547303,122.69639008554638,178.41505066826204,179.81556899734952,189.3445858638859,214.95210237122075,213.9497706258934,210.5720499498589,205.13474349575458,206.61764525596485,202.91039085543915,186.22774605307356,157.9702291779556,135.76789449036286,115.92721816162354,90.45700737282671,70.93213419672477,59.590681845486934,50.5422349938335,45.47565397978173
Articulated,A road,3,43.38860705800431,44.62435852484621,43.017881617951744,48.33161292537189,72.71710853771862,120.89768517269871,179.59587984768874,179.32126841061276,192.24173652503745,215.70728382317967,212.64536629978252,213.52412289842567,205.9860389506901,208.11427758802893,205.8624638040059,188.87774642085674,156.6246331362833,133.90053671824623,116.21556017055332,89.93524564238236,70.14949160105823,58.8904226809432,50.15777898192714,46.39560229398626
Articulated,A road,4,44.541975093723416,44.50078337816202,43.896638216594866,48.2766906379567,72.40130538508124,122.54535379515458,176.84976547692898,180.83163131453063,189.89380873803785,208.84199789628025,206.19199752849707,200.9743802240535,192.8596122584584,188.13629554075163,175.58655286637946,151.15986553847137,123.5476855404819,100.59016940093024,82.80907885026076,70.21814446032724,58.86296153723559,48.208037778687704,42.125394447454816,37.827725457215784
Articulated,A road,5,37.470730589017016,35.287569664263,34.27150734708189,36.52332113110489,41.54871042959527,53.39819393942366,61.34819504277319,63.62746997050379,68.70778155640936,66.73057920946232,61.37565618648079,57.32513748961012,49.15544723659982,46.46425515325525,41.342751851788286,36.743010280765674,34.0930099129825,32.04715470676648,30.152335790942235,26.362697959293758,22.83394099286746,19.524873176101938,17.437826254324516,16.517877940119995
